0.510835,0.000178,0,0.501446,-0.511642,0.000384,0,0.501446,55.981988,44.018012,2.9705,0.54,50.680141,-6.548637
0.224201,0.000729,0,0.188282,-0.38245,0.000995,0,0.188282,41.772212,58.227788,1.540495,0.62,20.359098,-4.970937
0.672419,0.000732,0,0.826451,-0.851295,0.000889,0,0.826451,55.255314,44.744686,2.516389,0.82,74.174411,-10.010196
0.270371,0.000607,0,0.746612,-0.781373,0.000918,0,0.746612,83.658089,16.341911,1.256564,0.82,34.870519,-53.090347
0.767576,0.000931,0,0.629749,-0.653169,0.000935,0,0.629749,53.435633,46.564367,3.257287,0.78,70.389492,-5.528672
0.455581,0.000133,0,0.420355,-0.731683,0.000473,0,0.420355,43.740376,56.259624,2.594479,0.44,43.582151,-8.334365
0.307566,0.000788,0,0.662445,-0.876339,0.000867,0,0.662445,77.841886,22.158114,1.304924,0.94,38.681396,-53.469899
0.777601,0.000187,0,0.130355,-0.896649,0.000816,0,0.130355,28.784085,71.215915,1.792758,0.72,31.671309,-16.502344
0.837399,0.000893,0,0.090483,-0.720443,0.000985,0,0.090483,75.898665,24.101335,1.137918,0.96,65.805995,-52.425144
0.064452,0.000801,0,0.512683,-0.589018,0.000949,0,0.512683,60.035129,39.964871,1.832363,0.72,24.406765,-14.815468
0.124766,0.000568,0,0.679607,-0.824665,0.000664,0,0.679607,88.350117,11.649883,1.132809,0.96,18.990622,-64.88325
0.013004,0.00026,0,0.153542,-0.685463,0.000823,0,0.153542,27.419647,72.580353,1.420929,0.68,11.50778,-7.628484
0.517629,0.000162,0,0.034669,-0.241347,0.000887,0,0.034669,72.375409,27.624591,1.156181,1,38.433043,-16.445709
0.80252,0.00017,0,0.432295,-0.631869,0.0005,0,0.432295,90.139402,9.860598,1.082853,0.96,76.616635,-52.648521
0.621648,0.000892,0,0.57419,-0.688496,0.000926,0,0.57419,63.767141,36.232859,1.536211,0.52,60.502183,-23.039859
0.660234,0.000558,0,0.436049,-0.64458,0.000789,0,0.436049,48.438559,51.561441,2.685016,0.38,54.491152,-8.700969
0.095261,0.000299,0,0.030033,-0.869069,0.000502,0,0.030033,63.667346,36.332654,1.182148,1,7.175253,-54.208185
0.203077,0.000439,0,0.560087,-0.781547,0.000597,0,0.560087,75.695143,24.304857,1.140676,0.84,29.018007,-45.501305
0.317203,0.000742,0,0.081134,-0.249381,0.000889,0,0.081134,43.872137,56.127863,1.276119,0.74,18.502854,-6.347977
0.070531,0.000404,0,0.581572,-0.845895,0.00075,0,0.581572,86.136397,13.863603,1.124053,1,14.172788,-64.735103
0.793971,0.000485,0,0.071494,-0.425893,0.000523,0,0.071494,51.505845,48.494155,1.042437,0.94,44.38615,-18.442002
0.243232,0.000816,0,0.733621,-0.8183,0.000827,0,0.733621,78.667158,21.332842,1.286606,0.86,34.848741,-48.658063
0.725823,0.000228,0,0.167463,-0.521546,0.000682,0,0.167463,87.461778,12.538222,1.230111,1,65.601361,-43.456012
0.183854,0.00078,0,0.091604,-0.601712,0.000894,0,0.091604,66.741972,33.258028,1.155574,1,15.369403,-37.053235
0.299977,0.000236,0,0.157596,-0.629195,0.000839,0,0.157596,33.149676,66.850324,1.433566,0.52,20.487349,-10.294424
0.204422,0.000639,0,0.136726,-0.369749,0.000908,0,0.136726,92.831348,7.168652,1.034109,1,20.016297,-33.259846
0.787521,0.000166,0,0.22249,-0.557529,0.000546,0,0.22249,34.625918,65.374082,2.005322,0.42,41.819478,-4.740946
0.010626,0.000104,0,0.425984,-0.596171,0.000353,0,0.425984,51.511058,48.488942,1.513383,0.68,21.208246,-10.035663
0.051628,0.0006,0,0.043361,-0.660735,0.000651,0,0.043361,49.358884,50.641116,1.067072,1,4.773785,-30.385151
0.493412,0.000754,0,0.632771,-0.699965,0.000991,0,0.632771,82.961215,17.038785,1.189277,0.78,51.778254,-47.20609
0.572569,0.000306,0,0.775922,-0.79585,0.000435,0,0.775922,92.257816,7.742184,1.228269,0.98,58.859537,-67.375936
0.599327,0.000237,0,0.287009,-0.375872,0.000791,0,0.287009,73.42469,26.57531,1.191628,0.8,51.650093,-19.91289
0.824921,0.000131,0,0.856218,-0.857452,0.000704,0,0.856218,95.670174,4.329826,1.179001,0.94,82.640184,-78.257989
0.116041,0.000522,0,0.207749,-0.267484,0.000707,0,0.207749,53.302966,46.697034,1.585151,0.4,15.914413,-4.518717
0.677814,0.000838,0,0.080707,-0.823729,0.000959,0,0.080707,39.860117,60.139883,1.120003,0.96,31.904856,-27.941995
0.629853,0.000129,0,0.080508,-0.550685,0.000998,0,0.080508,68.296146,31.703854,1.081624,0.96,45.577805,-34.98908
0.174248,0.000511,0,0.315919,-0.673007,0.000905,0,0.315919,66.721053,33.278947,1.197081,0.94,22.173538,-34.329915
0.601494,0.000991,0,0.612468,-0.74104,0.000994,0,0.612468,84.407352,15.592648,1.097046,0.88,60.404178,-52.915396
0.213557,0.000841,0,0.627151,-0.704031,0.000956,0,0.627151,75.541349,24.458651,1.197241,0.8,31.535255,-37.771909
0.532962,0.000327,0,0.388494,-0.578843,0.00064,0,0.388494,72.547365,27.452635,1.147649,0.76,49.353856,-31.281871
